광역지자체명,기초지자체명,광역지자체 방문자 수,광역지자체 방문자 비율,기초지자체 방문자 수,기초지자체 방문자 비율,연도
강원특별자치도,강릉시,133465633.0,4.9,31244031.0,13.2,2018
강원특별자치도,고성군,133465633.0,4.9,9821074.0,4.1,2018
강원특별자치도,동해시,133465633.0,4.9,10037318.0,4.2,2018
강원특별자치도,삼척시,133465633.0,4.9,11081392.0,4.7,2018
강원특별자치도,속초시,133465633.0,4.9,20767198.0,8.8,2018
강원특별자치도,양구군,133465633.0,4.9,2740426.0,1.2,2018
강원특별자치도,양양군,133465633.0,4.9,13226216.0,5.6,2018
강원특별자치도,영월군,133465633.0,4.9,6147978.0,2.6,2018
강원특별자치도,원주시,133465633.0,4.9,29589903.0,12.5,2018
강원특별자치도,인제군,133465633.0,4.9,8723666.0,3.7,2018
강원특별자치도,정선군,133465633.0,4.9,9008307.0,3.8,2018
강원특별자치도,철원군,133465633.0,4.9,5299042.0,2.2,2018
강원특별자치도,춘천시,133465633.0,4.9,26285707.0,11.1,2018
강원특별자치도,태백시,133465633.0,4.9,5048050.0,2.1,2018
강원특별자치도,평창군,133465633.0,4.9,14960620.0,6.3,2018
강원특별자치도,홍천군,133465633.0,4.9,15025465.0,6.3,2018
강원특별자치도,화천군,133465633.0,4.9,3787900.0,1.6,2018
강원특별자치도,횡성군,133465633.0,4.9,14251114.0,6.0,2018
경기도,가평군,584520363.0,21.4,24593978.0,1.6,2018
경기도,고양시,584520363.0,21.4,127615758.0,8.1,2018
경기도,과천시,584520363.0,21.4,19089592.0,1.2,2018
경기도,광명시,584520363.0,21.4,40368167.0,2.6,2018
경기도,광주시,584520363.0,21.4,43595220.0,2.8,2018
경기도,구리시,584520363.0,21.4,39439547.0,2.5,2018
경기도,군포시,584520363.0,21.4,24840974.0,1.6,2018
경기도,김포시,584520363.0,21.4,45065762.0,2.9,2018
경기도,남양주시,584520363.0,21.4,59661070.0,3.8,2018
경기도,동두천시,584520363.0,21.4,9491083.0,0.6,2018
경기도,부천시,584520363.0,21.4,75700422.0,4.8,2018
경기도,성남시,584520363.0,21.4,134659844.0,8.5,2018
경기도,수원시,584520363.0,21.4,155315990.0,9.8,2018
경기도,시흥시,584520363.0,21.4,48450356.0,3.1,2018
경기도,안산시,584520363.0,21.4,68983002.0,4.4,2018
경기도,안성시,584520363.0,21.4,31025956.0,2.0,2018
경기도,안양시,584520363.0,21.4,68791506.0,4.4,2018
경기도,양주시,584520363.0,21.4,27264909.0,1.7,2018
경기도,양평군,584520363.0,21.4,30421450.0,1.9,2018
경기도,여주시,584520363.0,21.4,26272082.0,1.7,2018
경기도,연천군,584520363.0,21.4,6620887.0,0.4,2018
경기도,오산시,584520363.0,21.4,24348146.0,1.5,2018
경기도,용인시,584520363.0,21.4,116130770.0,7.3,2018
경기도,의왕시,584520363.0,21.4,22713498.0,1.4,2018
경기도,의정부시,584520363.0,21.4,42029460.0,2.7,2018
경기도,이천시,584520363.0,21.4,37154705.0,2.4,2018
경기도,파주시,584520363.0,21.4,45784074.0,2.9,2018
경기도,평택시,584520363.0,21.4,37657056.0,2.4,2018
경기도,포천시,584520363.0,21.4,24478965.0,1.5,2018
경기도,하남시,584520363.0,21.4,40148941.0,2.5,2018
경기도,화성시,584520363.0,21.4,83008779.0,5.3,2018
경상남도,거제시,146715002.0,5.4,21390838.0,6.4,2018
경상남도,거창군,146715002.0,5.4,6325648.0,1.9,2018
경상남도,고성군,146715002.0,5.4,7896598.0,2.4,2018
경상남도,김해시,146715002.0,5.4,37900152.0,11.4,2018
경상남도,남해군,146715002.0,5.4,7928568.0,2.4,2018
경상남도,밀양시,146715002.0,5.4,11380670.0,3.4,2018
경상남도,사천시,146715002.0,5.4,15202106.0,4.6,2018
경상남도,산청군,146715002.0,5.4,6302964.0,1.9,2018
경상남도,양산시,146715002.0,5.4,30634628.0,9.2,2018
경상남도,의령군,146715002.0,5.4,3728515.0,1.1,2018
경상남도,진주시,146715002.0,5.4,23037948.0,6.9,2018
경상남도,창녕군,146715002.0,5.4,8959114.0,2.7,2018
경상남도,창원시,146715002.0,5.4,109360489.0,32.8,2018
경상남도,통영시,146715002.0,5.4,16468330.0,4.9,2018
경상남도,하동군,146715002.0,5.4,6477702.0,1.9,2018
경상남도,함안군,146715002.0,5.4,9216830.0,2.8,2018
경상남도,함양군,146715002.0,5.4,5080978.0,1.5,2018
경상남도,합천군,146715002.0,5.4,6268252.0,1.9,2018
경상북도,경산시,165693220.0,6.1,30796675.0,10.4,2018
경상북도,경주시,165693220.0,6.1,40358686.0,13.6,2018
경상북도,고령군,165693220.0,6.1,4988361.0,1.7,2018
경상북도,구미시,165693220.0,6.1,24554716.0,8.3,2018
경상북도,김천시,165693220.0,6.1,11802402.0,4.0,2018
경상북도,문경시,165693220.0,6.1,9697198.0,3.3,2018
경상북도,봉화군,165693220.0,6.1,3949890.0,1.3,2018
경상북도,상주시,165693220.0,6.1,11419390.0,3.9,2018
경상북도,성주군,165693220.0,6.1,6679029.0,2.3,2018
경상북도,안동시,165693220.0,6.1,18414046.0,6.2,2018
경상북도,영덕군,165693220.0,6.1,9171162.0,3.1,2018
경상북도,영양군,165693220.0,6.1,1584306.0,0.5,2018
경상북도,영주시,165693220.0,6.1,8722840.0,2.9,2018
경상북도,영천시,165693220.0,6.1,11592368.0,3.9,2018
경상북도,예천군,165693220.0,6.1,6095148.0,2.1,2018
경상북도,울릉군,165693220.0,6.1,1474616.0,0.5,2018
경상북도,울진군,165693220.0,6.1,7210822.0,2.4,2018
경상북도,의성군,165693220.0,6.1,6280516.0,2.1,2018
경상북도,청도군,165693220.0,6.1,8864198.0,3.0,2018
경상북도,청송군,165693220.0,6.1,5422025.0,1.8,2018
경상북도,칠곡군,165693220.0,6.1,17624898.0,6.0,2018
경상북도,포항시,165693220.0,6.1,49007126.0,16.6,2018
광주광역시,광산구,63518182.0,2.3,42064638.0,21.7,2018
광주광역시,남구,63518182.0,2.3,21244335.0,11.0,2018
광주광역시,동구,63518182.0,2.3,37269365.0,19.2,2018
광주광역시,북구,63518182.0,2.3,44304536.0,22.8,2018
광주광역시,서구,63518182.0,2.3,49030194.0,25.3,2018
대구광역시,군위군,104424348.0,3.8,6436784.0,1.8,2018
대구광역시,남구,104424348.0,3.8,29731835.0,8.2,2018
대구광역시,달서구,104424348.0,3.8,56229761.0,15.4,2018
대구광역시,달성군,104424348.0,3.8,27761156.0,7.6,2018
대구광역시,동구,104424348.0,3.8,52672207.0,14.5,2018
대구광역시,북구,104424348.0,3.8,48350242.0,13.3,2018
대구광역시,서구,104424348.0,3.8,22063808.0,6.1,2018
대구광역시,수성구,104424348.0,3.8,48699892.0,13.4,2018
대구광역시,중구,104424348.0,3.8,72231537.0,19.8,2018
대전광역시,대덕구,82200738.0,3.0,23027200.0,10.6,2018
대전광역시,동구,82200738.0,3.0,34413544.0,15.9,2018
대전광역시,서구,82200738.0,3.0,58778125.0,27.1,2018
대전광역시,유성구,82200738.0,3.0,54972309.0,25.3,2018
대전광역시,중구,82200738.0,3.0,45813873.0,21.1,2018
부산광역시,강서구,145717600.0,5.3,32112535.0,5.9,2018
부산광역시,금정구,145717600.0,5.3,30656521.0,5.6,2018
부산광역시,기장군,145717600.0,5.3,34420284.0,6.3,2018
부산광역시,남구,145717600.0,5.3,30387710.0,5.6,2018
부산광역시,동구,145717600.0,5.3,33016098.0,6.1,2018
부산광역시,동래구,145717600.0,5.3,37635210.0,6.9,2018
부산광역시,부산진구,145717600.0,5.3,71094488.0,13.0,2018
부산광역시,북구,145717600.0,5.3,19572777.0,3.6,2018
부산광역시,사상구,145717600.0,5.3,33129159.0,6.1,2018
부산광역시,사하구,145717600.0,5.3,23248260.0,4.3,2018
부산광역시,서구,145717600.0,5.3,19758844.0,3.6,2018
부산광역시,수영구,145717600.0,5.3,34314350.0,6.3,2018
부산광역시,연제구,145717600.0,5.3,27314294.0,5.0,2018
부산광역시,영도구,145717600.0,5.3,14724927.0,2.7,2018
부산광역시,중구,145717600.0,5.3,39916362.0,7.3,2018
부산광역시,해운대구,145717600.0,5.3,64294377.0,11.8,2018
서울특별시,강남구,585384894.0,21.4,196553004.0,10.3,2018
서울특별시,강동구,585384894.0,21.4,48920098.0,2.6,2018
서울특별시,강북구,585384894.0,21.4,32978942.0,1.7,2018
서울특별시,강서구,585384894.0,21.4,61280317.0,3.2,2018
서울특별시,관악구,585384894.0,21.4,52744870.0,2.8,2018
서울특별시,광진구,585384894.0,21.4,73488124.0,3.9,2018
서울특별시,구로구,585384894.0,21.4,57527687.0,3.0,2018
서울특별시,금천구,585384894.0,21.4,29880722.0,1.6,2018
서울특별시,노원구,585384894.0,21.4,52721876.0,2.8,2018
서울특별시,도봉구,585384894.0,21.4,28976899.0,1.5,2018
서울특별시,동대문구,585384894.0,21.4,55464244.0,2.9,2018
서울특별시,동작구,585384894.0,21.4,57482719.0,3.0,2018
서울특별시,마포구,585384894.0,21.4,119583471.0,6.3,2018
서울특별시,서대문구,585384894.0,21.4,85388541.0,4.5,2018
서울특별시,서초구,585384894.0,21.4,152368332.0,8.0,2018
서울특별시,성동구,585384894.0,21.4,51106276.0,2.7,2018
서울특별시,성북구,585384894.0,21.4,50484676.0,2.7,2018
서울특별시,송파구,585384894.0,21.4,113352673.0,6.0,2018
서울특별시,양천구,585384894.0,21.4,37525047.0,2.0,2018
서울특별시,영등포구,585384894.0,21.4,103402820.0,5.4,2018
서울특별시,용산구,585384894.0,21.4,98389532.0,5.2,2018
서울특별시,은평구,585384894.0,21.4,35401359.0,1.9,2018
서울특별시,종로구,585384894.0,21.4,134545467.0,7.1,2018
서울특별시,중구,585384894.0,21.4,135541108.0,7.1,2018
서울특별시,중랑구,585384894.0,21.4,36027873.0,1.9,2018
세종특별자치시,세종특별자치시,23021856.0,0.8,26215329.0,100.0,2018
울산광역시,남구,45732718.0,1.7,44527868.0,34.2,2018
울산광역시,동구,45732718.0,1.7,11905397.0,9.1,2018
울산광역시,북구,45732718.0,1.7,20357474.0,15.6,2018
울산광역시,울주군,45732718.0,1.7,28682976.0,22.0,2018
울산광역시,중구,45732718.0,1.7,24768905.0,19.0,2018
인천광역시,강화군,153429882.0,5.6,14054982.0,4.2,2018
인천광역시,계양구,153429882.0,5.6,28139940.0,8.4,2018
인천광역시,남동구,153429882.0,5.6,48557019.0,14.6,2018
인천광역시,동구,153429882.0,5.6,8803924.0,2.6,2018
인천광역시,미추홀구,153429882.0,5.6,42655914.0,12.8,2018
인천광역시,부평구,153429882.0,5.6,51548966.0,15.5,2018
인천광역시,서구,153429882.0,5.6,41231617.0,12.4,2018
인천광역시,연수구,153429882.0,5.6,37733899.0,11.3,2018
인천광역시,옹진군,153429882.0,5.6,4749276.0,1.4,2018
인천광역시,중구,153429882.0,5.6,55750030.0,16.7,2018
전라남도,강진군,111307102.0,4.1,5352980.0,2.5,2018
전라남도,고흥군,111307102.0,4.1,5288812.0,2.5,2018
전라남도,곡성군,111307102.0,4.1,4895138.0,2.3,2018
전라남도,광양시,111307102.0,4.1,12060538.0,5.7,2018
전라남도,구례군,111307102.0,4.1,5307351.0,2.5,2018
전라남도,나주시,111307102.0,4.1,13874329.0,6.6,2018
전라남도,담양군,111307102.0,4.1,13408444.0,6.3,2018
전라남도,목포시,111307102.0,4.1,22355070.0,10.6,2018
전라남도,무안군,111307102.0,4.1,12418301.0,5.9,2018
전라남도,보성군,111307102.0,4.1,6232930.0,3.0,2018
전라남도,순천시,111307102.0,4.1,22301990.0,10.6,2018
전라남도,신안군,111307102.0,4.1,4370502.0,2.1,2018
전라남도,여수시,111307102.0,4.1,22813280.0,10.8,2018
전라남도,영광군,111307102.0,4.1,6385250.0,3.0,2018
전라남도,영암군,111307102.0,4.1,8842855.0,4.2,2018
전라남도,완도군,111307102.0,4.1,5317294.0,2.5,2018
전라남도,장성군,111307102.0,4.1,8040207.0,3.8,2018
전라남도,장흥군,111307102.0,4.1,4616252.0,2.2,2018
전라남도,진도군,111307102.0,4.1,3377766.0,1.6,2018
전라남도,함평군,111307102.0,4.1,5343051.0,2.5,2018
전라남도,해남군,111307102.0,4.1,7453761.0,3.5,2018
전라남도,화순군,111307102.0,4.1,11108167.0,5.3,2018
전북특별자치도,고창군,89167253.0,3.3,9181994.0,4.6,2018
전북특별자치도,군산시,89167253.0,3.3,22728282.0,11.5,2018
전북특별자치도,김제시,89167253.0,3.3,10095222.0,5.1,2018
전북특별자치도,남원시,89167253.0,3.3,9371824.0,4.7,2018
전북특별자치도,무주군,89167253.0,3.3,7915047.0,4.0,2018
전북특별자치도,부안군,89167253.0,3.3,9306266.0,4.7,2018
전북특별자치도,순창군,89167253.0,3.3,3947674.0,2.0,2018
전북특별자치도,완주군,89167253.0,3.3,16344398.0,8.2,2018
전북특별자치도,익산시,89167253.0,3.3,21528185.0,10.9,2018
전북특별자치도,임실군,89167253.0,3.3,4981442.0,2.5,2018
전북특별자치도,장수군,89167253.0,3.3,2740182.0,1.4,2018
전북특별자치도,전주시,89167253.0,3.3,65585124.0,33.1,2018
전북특별자치도,정읍시,89167253.0,3.3,10284676.0,5.2,2018
전북특별자치도,진안군,89167253.0,3.3,4120599.0,2.1,2018
제주특별자치도,서귀포시,50818236.0,1.9,38905902.0,43.6,2018
제주특별자치도,제주시,50818236.0,1.9,50375420.0,56.4,2018
충청남도,계룡시,148008816.0,5.4,4371388.0,1.6,2018
충청남도,공주시,148008816.0,5.4,25486048.0,9.6,2018
충청남도,금산군,148008816.0,5.4,9665246.0,3.6,2018
충청남도,논산시,148008816.0,5.4,13983186.0,5.3,2018
충청남도,당진시,148008816.0,5.4,16307652.0,6.1,2018
충청남도,보령시,148008816.0,5.4,15018468.0,5.6,2018
충청남도,부여군,148008816.0,5.4,10074592.0,3.8,2018
충청남도,서산시,148008816.0,5.4,17180989.0,6.5,2018
충청남도,서천군,148008816.0,5.4,8256532.0,3.1,2018
충청남도,아산시,148008816.0,5.4,31056837.0,11.7,2018
충청남도,예산군,148008816.0,5.4,11831904.0,4.4,2018
충청남도,천안시,148008816.0,5.4,73127036.0,27.5,2018
충청남도,청양군,148008816.0,5.4,4489541.0,1.7,2018
충청남도,태안군,148008816.0,5.4,13695784.0,5.2,2018
충청남도,홍성군,148008816.0,5.4,11360818.0,4.3,2018
충청북도,괴산군,101864945.0,3.7,8397568.0,4.1,2018
충청북도,단양군,101864945.0,3.7,8263087.0,4.0,2018
충청북도,보은군,101864945.0,3.7,7367006.0,3.6,2018
충청북도,영동군,101864945.0,3.7,6082556.0,2.9,2018
충청북도,옥천군,101864945.0,3.7,10612136.0,5.1,2018
충청북도,음성군,101864945.0,3.7,14875956.0,7.2,2018
충청북도,제천시,101864945.0,3.7,13109649.0,6.4,2018
충청북도,증평군,101864945.0,3.7,5051680.0,2.4,2018
충청북도,진천군,101864945.0,3.7,10871340.0,5.3,2018
충청북도,청주시,101864945.0,3.7,99058390.0,48.0,2018
충청북도,충주시,101864945.0,3.7,22583008.0,10.9,2018
강원특별자치도,강릉시,143757912.0,4.9,32137920.0,13.0,2019
강원특별자치도,고성군,143757912.0,4.9,10441067.0,4.2,2019
강원특별자치도,동해시,143757912.0,4.9,10696844.0,4.3,2019
강원특별자치도,삼척시,143757912.0,4.9,11322878.0,4.6,2019
강원특별자치도,속초시,143757912.0,4.9,21060193.0,8.5,2019
강원특별자치도,양구군,143757912.0,4.9,3338486.0,1.3,2019
강원특별자치도,양양군,143757912.0,4.9,13805488.0,5.6,2019
강원특별자치도,영월군,143757912.0,4.9,6157910.0,2.5,2019
강원특별자치도,원주시,143757912.0,4.9,30466306.0,12.3,2019
강원특별자치도,인제군,143757912.0,4.9,9502668.0,3.8,2019
강원특별자치도,정선군,143757912.0,4.9,8981256.0,3.6,2019
강원특별자치도,철원군,143757912.0,4.9,6377332.0,2.6,2019
강원특별자치도,춘천시,143757912.0,4.9,29784122.0,12.0,2019
강원특별자치도,태백시,143757912.0,4.9,5272134.0,2.1,2019
강원특별자치도,평창군,143757912.0,4.9,14051832.0,5.7,2019
강원특별자치도,홍천군,143757912.0,4.9,15576054.0,6.3,2019
강원특별자치도,화천군,143757912.0,4.9,4861115.0,2.0,2019
강원특별자치도,횡성군,143757912.0,4.9,13832812.0,5.6,2019
경기도,가평군,655389497.0,22.2,23094194.0,1.4,2019
경기도,고양시,655389497.0,22.2,134854114.0,8.0,2019
경기도,과천시,655389497.0,22.2,19534588.0,1.2,2019
경기도,광명시,655389497.0,22.2,39709320.0,2.4,2019
경기도,광주시,655389497.0,22.2,45215079.0,2.7,2019
경기도,구리시,655389497.0,22.2,40801537.0,2.4,2019
경기도,군포시,655389497.0,22.2,26623804.0,1.6,2019
경기도,김포시,655389497.0,22.2,47667134.0,2.8,2019
경기도,남양주시,655389497.0,22.2,66050092.0,3.9,2019
경기도,동두천시,655389497.0,22.2,9651537.0,0.6,2019
경기도,부천시,655389497.0,22.2,78957372.0,4.7,2019
경기도,성남시,655389497.0,22.2,146823960.0,8.7,2019
경기도,수원시,655389497.0,22.2,169955334.0,10.1,2019
경기도,시흥시,655389497.0,22.2,51582153.0,3.1,2019
경기도,안산시,655389497.0,22.2,74544484.0,4.4,2019
경기도,안성시,655389497.0,22.2,31043834.0,1.8,2019
경기도,안양시,655389497.0,22.2,72416652.0,4.3,2019
경기도,양주시,655389497.0,22.2,29263255.0,1.7,2019
경기도,양평군,655389497.0,22.2,29930516.0,1.8,2019
경기도,여주시,655389497.0,22.2,27709090.0,1.6,2019
경기도,연천군,655389497.0,22.2,7784830.0,0.5,2019
경기도,오산시,655389497.0,22.2,26552390.0,1.6,2019
경기도,용인시,655389497.0,22.2,126731014.0,7.5,2019
경기도,의왕시,655389497.0,22.2,24520146.0,1.5,2019
경기도,의정부시,655389497.0,22.2,42947376.0,2.5,2019
경기도,이천시,655389497.0,22.2,37584004.0,2.2,2019
경기도,파주시,655389497.0,22.2,47375111.0,2.8,2019
경기도,평택시,655389497.0,22.2,42319914.0,2.5,2019
경기도,포천시,655389497.0,22.2,26015616.0,1.5,2019
경기도,하남시,655389497.0,22.2,48312614.0,2.9,2019
경기도,화성시,655389497.0,22.2,89546646.0,5.3,2019
경상남도,거제시,151265289.0,5.1,22715196.0,6.6,2019
경상남도,거창군,151265289.0,5.1,6574421.0,1.9,2019
경상남도,고성군,151265289.0,5.1,8629593.0,2.5,2019
경상남도,김해시,151265289.0,5.1,39193924.0,11.4,2019
경상남도,남해군,151265289.0,5.1,8245198.0,2.4,2019
경상남도,밀양시,151265289.0,5.1,12142305.0,3.5,2019
경상남도,사천시,151265289.0,5.1,15751638.0,4.6,2019
경상남도,산청군,151265289.0,5.1,6427116.0,1.9,2019
경상남도,양산시,151265289.0,5.1,31494183.0,9.1,2019
경상남도,의령군,151265289.0,5.1,3881920.0,1.1,2019
경상남도,진주시,151265289.0,5.1,23841310.0,6.9,2019
경상남도,창녕군,151265289.0,5.1,9184228.0,2.7,2019
경상남도,창원시,151265289.0,5.1,111579800.0,32.4,2019
경상남도,통영시,151265289.0,5.1,16292164.0,4.7,2019
경상남도,하동군,151265289.0,5.1,6819354.0,2.0,2019
경상남도,함안군,151265289.0,5.1,9714330.0,2.8,2019
경상남도,함양군,151265289.0,5.1,5211360.0,1.5,2019
경상남도,합천군,151265289.0,5.1,6656632.0,1.9,2019
경상북도,경산시,172036882.0,5.8,31656800.0,10.3,2019
경상북도,경주시,172036882.0,5.8,42743736.0,13.8,2019
경상북도,고령군,172036882.0,5.8,5232266.0,1.7,2019
경상북도,구미시,172036882.0,5.8,26384911.0,8.5,2019
경상북도,김천시,172036882.0,5.8,12365724.0,4.0,2019
경상북도,문경시,172036882.0,5.8,11129818.0,3.6,2019
경상북도,봉화군,172036882.0,5.8,4130749.0,1.3,2019
경상북도,상주시,172036882.0,5.8,12236980.0,4.0,2019
경상북도,성주군,172036882.0,5.8,6930644.0,2.2,2019
경상북도,안동시,172036882.0,5.8,18972849.0,6.1,2019
경상북도,영덕군,172036882.0,5.8,9503288.0,3.1,2019
경상북도,영양군,172036882.0,5.8,1650008.0,0.5,2019
경상북도,영주시,172036882.0,5.8,8883763.0,2.9,2019
경상북도,영천시,172036882.0,5.8,11992040.0,3.9,2019
경상북도,예천군,172036882.0,5.8,6418954.0,2.1,2019
경상북도,울릉군,172036882.0,5.8,1627668.0,0.5,2019
경상북도,울진군,172036882.0,5.8,7538332.0,2.4,2019
경상북도,의성군,172036882.0,5.8,6632430.0,2.1,2019
경상북도,청도군,172036882.0,5.8,9198658.0,3.0,2019
경상북도,청송군,172036882.0,5.8,4838015.0,1.6,2019
경상북도,칠곡군,172036882.0,5.8,17661318.0,5.7,2019
경상북도,포항시,172036882.0,5.8,50961334.0,16.5,2019
광주광역시,광산구,65535267.0,2.2,43493370.0,22.6,2019
광주광역시,남구,65535267.0,2.2,21515728.0,11.2,2019
광주광역시,동구,65535267.0,2.2,35601790.0,18.5,2019
광주광역시,북구,65535267.0,2.2,44023018.0,22.9,2019
광주광역시,서구,65535267.0,2.2,47961330.0,24.9,2019
대구광역시,군위군,106502840.0,3.6,6792695.0,1.8,2019
대구광역시,남구,106502840.0,3.6,29484273.0,7.9,2019
대구광역시,달서구,106502840.0,3.6,57525730.0,15.5,2019
대구광역시,달성군,106502840.0,3.6,29376277.0,7.9,2019
대구광역시,동구,106502840.0,3.6,56371794.0,15.1,2019
대구광역시,북구,106502840.0,3.6,49103002.0,13.2,2019
대구광역시,서구,106502840.0,3.6,21931536.0,5.9,2019
대구광역시,수성구,106502840.0,3.6,49853580.0,13.4,2019
대구광역시,중구,106502840.0,3.6,71891634.0,19.3,2019
대전광역시,대덕구,83144173.0,2.8,23402572.0,10.7,2019
대전광역시,동구,83144173.0,2.8,35775904.0,16.3,2019
대전광역시,서구,83144173.0,2.8,60149212.0,27.4,2019
대전광역시,유성구,83144173.0,2.8,55794928.0,25.4,2019
대전광역시,중구,83144173.0,2.8,44483422.0,20.3,2019
부산광역시,강서구,149672134.0,5.1,33281101.0,6.1,2019
부산광역시,금정구,149672134.0,5.1,29714374.0,5.4,2019
부산광역시,기장군,149672134.0,5.1,35265580.0,6.4,2019
부산광역시,남구,149672134.0,5.1,30712622.0,5.6,2019
부산광역시,동구,149672134.0,5.1,31445253.0,5.7,2019
부산광역시,동래구,149672134.0,5.1,37555672.0,6.8,2019
부산광역시,부산진구,149672134.0,5.1,72506812.0,13.2,2019
부산광역시,북구,149672134.0,5.1,21484844.0,3.9,2019
부산광역시,사상구,149672134.0,5.1,29395695.0,5.4,2019
부산광역시,사하구,149672134.0,5.1,24125714.0,4.4,2019
부산광역시,서구,149672134.0,5.1,20008912.0,3.6,2019
부산광역시,수영구,149672134.0,5.1,34416788.0,6.3,2019
부산광역시,연제구,149672134.0,5.1,26421098.0,4.8,2019
부산광역시,영도구,149672134.0,5.1,16011296.0,2.9,2019
부산광역시,중구,149672134.0,5.1,39469325.0,7.2,2019
부산광역시,해운대구,149672134.0,5.1,67203994.0,12.2,2019
서울특별시,강남구,648561588.0,22.0,201867586.0,10.3,2019
서울특별시,강동구,648561588.0,22.0,52673474.0,2.7,2019
서울특별시,강북구,648561588.0,22.0,34381994.0,1.8,2019
서울특별시,강서구,648561588.0,22.0,65781429.0,3.4,2019
서울특별시,관악구,648561588.0,22.0,57769408.0,3.0,2019
서울특별시,광진구,648561588.0,22.0,72715892.0,3.7,2019
서울특별시,구로구,648561588.0,22.0,61859455.0,3.2,2019
서울특별시,금천구,648561588.0,22.0,28283364.0,1.4,2019
서울특별시,노원구,648561588.0,22.0,56674457.0,2.9,2019
서울특별시,도봉구,648561588.0,22.0,31242463.0,1.6,2019
서울특별시,동대문구,648561588.0,22.0,56003962.0,2.9,2019
서울특별시,동작구,648561588.0,22.0,58348552.0,3.0,2019
서울특별시,마포구,648561588.0,22.0,116726656.0,6.0,2019
서울특별시,서대문구,648561588.0,22.0,88864534.0,4.5,2019
서울특별시,서초구,648561588.0,22.0,161902514.0,8.3,2019
서울특별시,성동구,648561588.0,22.0,55818322.0,2.9,2019
서울특별시,성북구,648561588.0,22.0,53798213.0,2.7,2019
서울특별시,송파구,648561588.0,22.0,115990308.0,5.9,2019
서울특별시,양천구,648561588.0,22.0,39097366.0,2.0,2019
서울특별시,영등포구,648561588.0,22.0,102863218.0,5.3,2019
서울특별시,용산구,648561588.0,22.0,99567629.0,5.1,2019
서울특별시,은평구,648561588.0,22.0,39041474.0,2.0,2019
서울특별시,종로구,648561588.0,22.0,136259134.0,7.0,2019
서울특별시,중구,648561588.0,22.0,133279646.0,6.8,2019
서울특별시,중랑구,648561588.0,22.0,37262998.0,1.9,2019
세종특별자치시,세종특별자치시,25170582.0,0.9,27456622.0,100.0,2019
울산광역시,남구,47793760.0,1.6,43157709.0,32.3,2019
울산광역시,동구,47793760.0,1.6,12271147.0,9.2,2019
울산광역시,북구,47793760.0,1.6,22090590.0,16.5,2019
울산광역시,울주군,47793760.0,1.6,29189230.0,21.9,2019
울산광역시,중구,47793760.0,1.6,26810147.0,20.1,2019
인천광역시,강화군,177054619.0,6.0,14958006.0,4.0,2019
인천광역시,계양구,177054619.0,6.0,28668409.0,7.7,2019
인천광역시,남동구,177054619.0,6.0,53820361.0,14.5,2019
인천광역시,동구,177054619.0,6.0,9153291.0,2.5,2019
인천광역시,미추홀구,177054619.0,6.0,48415154.0,13.1,2019
인천광역시,부평구,177054619.0,6.0,53344599.0,14.4,2019
인천광역시,서구,177054619.0,6.0,49594083.0,13.4,2019
인천광역시,연수구,177054619.0,6.0,41423666.0,11.2,2019
인천광역시,옹진군,177054619.0,6.0,5125774.0,1.4,2019
인천광역시,중구,177054619.0,6.0,66481303.0,17.9,2019
전라남도,강진군,117585839.0,4.0,5392807.0,2.4,2019
전라남도,고흥군,117585839.0,4.0,5513014.0,2.5,2019
전라남도,곡성군,117585839.0,4.0,5172668.0,2.3,2019
전라남도,광양시,117585839.0,4.0,12304044.0,5.5,2019
전라남도,구례군,117585839.0,4.0,5476114.0,2.5,2019
전라남도,나주시,117585839.0,4.0,14782526.0,6.6,2019
전라남도,담양군,117585839.0,4.0,13458774.0,6.0,2019
전라남도,목포시,117585839.0,4.0,23609856.0,10.6,2019
전라남도,무안군,117585839.0,4.0,13373098.0,6.0,2019
전라남도,보성군,117585839.0,4.0,6576059.0,3.0,2019
전라남도,순천시,117585839.0,4.0,22752034.0,10.2,2019
전라남도,신안군,117585839.0,4.0,5966226.0,2.7,2019
전라남도,여수시,117585839.0,4.0,23939430.0,10.8,2019
전라남도,영광군,117585839.0,4.0,6696200.0,3.0,2019
전라남도,영암군,117585839.0,4.0,9244526.0,4.2,2019
전라남도,완도군,117585839.0,4.0,5537612.0,2.5,2019
전라남도,장성군,117585839.0,4.0,8905323.0,4.0,2019
전라남도,장흥군,117585839.0,4.0,4712208.0,2.1,2019
전라남도,진도군,117585839.0,4.0,4021248.0,1.8,2019
전라남도,함평군,117585839.0,4.0,5786848.0,2.6,2019
전라남도,해남군,117585839.0,4.0,7829297.0,3.5,2019
전라남도,화순군,117585839.0,4.0,11632677.0,5.2,2019
전북특별자치도,고창군,92151059.0,3.1,9600630.0,4.6,2019
전북특별자치도,군산시,92151059.0,3.1,23651268.0,11.4,2019
전북특별자치도,김제시,92151059.0,3.1,10475826.0,5.0,2019
전북특별자치도,남원시,92151059.0,3.1,9638794.0,4.6,2019
전북특별자치도,무주군,92151059.0,3.1,7704168.0,3.7,2019
전북특별자치도,부안군,92151059.0,3.1,9304922.0,4.5,2019
전북특별자치도,순창군,92151059.0,3.1,4196878.0,2.0,2019
전북특별자치도,완주군,92151059.0,3.1,17442786.0,8.4,2019
전북특별자치도,익산시,92151059.0,3.1,22542065.0,10.9,2019
